603,Ożarów,powiat,opatowski,świętokrzyskie,4393,7.8,km²,21.66562,50.88641
604,Pilawa,powiat,garwoliński,mazowieckie,4563,6.7,km²,19.89416,54.64372
605,Reszel,powiat,kętrzyński,warmińsko-mazurskie,4451,3.8,km²,21.14216,54.04826
606,Żarki,powiat,myszkowski,śląskie,4483,25.4,km²,19.36456,50.62596
607,Zduny,powiat,krotoszyński,wielkopolskie,4417,6.2,km²,17.37762,51.64633
608,Kalwaria Zebrzydowska,powiat,wadowicki,małopolskie,4423,5.5,km²,19.67631,49.86695
609,Golina,powiat,koniński,wielkopolskie,4423,3.5,km²,18.09534,52.24276
610,Łabiszyn,powiat,żniński,kujawsko-pomorskie,4484,2.9,km²,17.92059,52.95287
611,Leśna,powiat,lubański,dolnośląskie,4300,8.6,km²,23.94538,53.10192
612,Ruciane-Nida,powiat,piski,warmińsko-mazurskie,4359,17.1,km²,21.55982,53.65042
613,Piotrków Kujawski,powiat,radziejowski,kujawsko-pomorskie,4368,9.8,km²,18.49872,52.55057
614,Krzepice,powiat,kłobucki,śląskie,4300,27.7,km²,18.72552,50.9707
615,Chęciny,powiat,kielecki,świętokrzyskie,4361,14.1,km²,20.46222,50.80008
616,Raciąż,powiat,płoński,mazowieckie,4297,8.4,km²,20.11967,52.78286
617,Rejowiec Fabryczny,powiat,chełmski,lubelskie,4260,14.3,km²,23.24324,51.11942
618,Serock,powiat,legionowski,mazowieckie,4755,13.4,km²,21.07312,52.51352
619,Kalisz Pomorski,powiat,drawski,zachodniopomorskie,4331,12,km²,15.90599,53.29816
620,Skaryszew,powiat,radomski,mazowieckie,4286,27.5,km²,21.25239,51.31057
621,Krośniewice,powiat,kutnowski,łódzkie,4208,4.2,km²,19.16893,52.25606
622,Mrocza,powiat,nakielski,kujawsko-pomorskie,4302,5,km²,17.60689,53.24387
623,Olszyna,powiat,lubański,dolnośląskie,4295,20.3,km²,15.37531,51.06555
624,Słomniki,powiat,krakowski,małopolskie,4279,3.4,km²,20.08114,50.24037
625,Skoki,powiat,wągrowiecki,wielkopolskie,4546,11.2,km²,17.15313,52.67259
626,Woźniki,powiat,lubliniecki,śląskie,4262,71,km²,19.05953,50.58708
627,Bytom Odrzański,powiat,nowosolski,lubuskie,4191,2.3,km²,15.82692,51.73083
628,Jasień,powiat,żarski,lubuskie,4158,4.8,km²,15.01234,51.75154
629,Sława,powiat,wschowski,lubuskie,4236,14.9,km²,16.07025,51.8807
630,Krobia,powiat,gostyński,wielkopolskie,4353,7.1,km²,16.98455,51.7741
631,Ogrodzieniec,powiat,zawierciański,śląskie,4176,28.6,km²,19.52136,50.45215
632,Nowy Staw,powiat,malborski,pomorskie,4197,4.7,km²,19.00869,54.13428
633,Korsze,powiat,kętrzyński,warmińsko-mazurskie,4093,4,km²,21.14423,54.17076
634,Żabno,powiat,tarnowski,małopolskie,4156,11.1,km²,20.88593,50.13352
635,Nowogrodziec,powiat,bolesławiecki,dolnośląskie,4216,16.1,km²,15.3987,51.19714
636,Resko,powiat,łobeski,zachodniopomorskie,4092,4.5,km²,15.40561,53.7734
637,Szamocin,powiat,chodzieski,wielkopolskie,4140,4.7,km²,17.12172,53.029
638,Zawidów,powiat,zgorzelecki,dolnośląskie,4074,6.1,km²,15.04515,51.0245
639,Kleczew,powiat,koniński,wielkopolskie,4075,7.8,km²,18.17799,52.37073
640,Świeradów-Zdrój,powiat,lubański,dolnośląskie,3945,20.7,km²,15.30847,50.91697
641,Szczucin,powiat,dąbrowski,małopolskie,4097,6.9,km²,21.07516,50.30903
642,Sokołów Małopolski,powiat,rzeszowski,podkarpackie,4242,15.5,km²,22.11893,50.23116
643,Kowalewo Pomorskie,powiat,golubsko-dobrzyński,kujawsko-pomorskie,4038,4.5,km²,18.89755,53.15431
644,Tarczyn,powiat,piaseczyński,mazowieckie,4196,5.2,km²,20.83396,51.98029
645,Gąbin,powiat,płocki,mazowieckie,4065,28,km²,19.73072,52.39942
646,Mieroszów,powiat,wałbrzyski,dolnośląskie,3891,10.3,km²,16.1862,50.66699
647,Czerwieńsk,powiat,zielonogórski,lubuskie,3900,9.4,km²,15.42115,52.01306
648,Biała Piska,powiat,piski,warmińsko-mazurskie,3986,3.2,km²,22.05814,53.61136
649,Bobolice,powiat,koszaliński,zachodniopomorskie,3896,4.8,km²,16.58848,53.95469
650,Tułowice,powiat,opolski,opolskie,3993,9.2,km²,17.65331,50.59542
651,Żelechów,powiat,garwoliński,mazowieckie,3904,12.1,km²,21.8955,51.80967
652,Płoty,powiat,gryficki,zachodniopomorskie,3865,4.1,km²,15.2664,53.80309
653,Górowo Iławeckie,powiat,bartoszycki,warmińsko-mazurskie,3805,3.3,km²,20.49047,54.28855
654,Janowiec Wielkopolski,powiat,żniński,kujawsko-pomorskie,3832,3,km²,17.48877,52.75673
655,Ośno Lubuskie,powiat,słubicki,lubuskie,3919,8,km²,14.8682,52.45513
656,Lipiany,powiat,pyrzycki,zachodniopomorskie,3846,5.5,km²,14.97088,53.0029
657,Babimost,powiat,zielonogórski,lubuskie,3847,3.7,km²,15.82852,52.16531
658,Iłowa,powiat,żagański,lubuskie,3805,9.2,km²,15.19846,51.50068
659,Mirsk,powiat,lwówecki,dolnośląskie,3763,14.7,km²,15.38579,50.97218
660,Okonek,powiat,złotowski,wielkopolskie,3832,6,km²,16.85162,53.53476
661,Podkowa Leśna,powiat,grodziski,mazowieckie,3788,10.1,km²,20.76141,52.11132
662,Drzewica,powiat,opoczyński,łódzkie,3778,4.8,km²,20.47736,51.45084
663,Mikołajki,powiat,mrągowski,warmińsko-mazurskie,3700,9.3,km²,21.57725,53.79818
664,Rymanów,powiat,krośnieński,podkarpackie,3704,12.4,km²,21.86764,49.57613
665,Tyczyn,powiat,rzeszowski,podkarpackie,4095,9.7,km²,22.03367,49.96379
666,Skała,powiat,krakowski,małopolskie,3794,3,km²,19.85354,50.23038
667,Nowe Miasto Nad Pilicą,powiat,grójecki,mazowieckie,3622,11.3,km²,20.57962,51.61669
668,Pruchnik,powiat,jarosławski,podkarpackie,3729,19.9,km²,22.51606,49.90614
669,Brańsk,powiat,bielski,podlaskie,3643,32.4,km²,34.36683,53.24238
670,Małogoszcz,powiat,jędrzejowski,świętokrzyskie,3590,9.7,km²,20.26483,50.81235
671,Nałęczów,powiat,puławski,lubelskie,3700,13.8,km²,22.21479,51.28761
672,Jabłonowo Pomorskie,powiat,brodnicki,kujawsko-pomorskie,3698,3.4,km²,19.1527,53.38798
673,Kargowa,powiat,zielonogórski,lubuskie,3746,4.6,km²,15.8648,52.07192
674,Nekla,powiat,wrzesiński,wielkopolskie,3848,19.8,km²,17.41446,52.36562
675,Halinów,powiat,miński,mazowieckie,3729,2.8,km²,19.47065,52.35816
676,Barwice,powiat,szczecinecki,zachodniopomorskie,3627,7.5,km²,16.35494,53.74456
677,Dobrodzień,powiat,oleski,opolskie,3650,19.5,km²,18.44434,50.72886
678,Chmielnik,powiat,kielecki,świętokrzyskie,3557,7.8,km²,20.75104,50.6146
679,Zator,powiat,oświęcimski,małopolskie,3588,11.5,km²,19.43768,49.99631
680,Ujście,powiat,pilski,wielkopolskie,3567,5.8,km²,16.73243,53.05315
681,Strumień,powiat,cieszyński,śląskie,3640,6.3,km²,18.76349,49.9172
682,Opatówek,powiat,kaliski,wielkopolskie,3570,8.7,km²,18.21373,51.73944
683,Wojcieszów,powiat,złotoryjski,dolnośląskie,3582,32.2,km²,15.9283,50.95592
684,Łeba,powiat,lęborski,pomorskie,3474,16.6,km²,17.53138,54.76044
685,Mieszkowice,powiat,gryfiński,zachodniopomorskie,3525,5.3,km²,14.49543,52.78541
686,Krajenka,powiat,złotowski,wielkopolskie,3557,3.8,km²,16.99095,53.29709
687,Szczekociny,powiat,zawierciański,śląskie,3482,18,km²,19.81947,50.62592
688,Prochowice,powiat,legnicki,dolnośląskie,3510,9.9,km²,16.36443,51.27342
689,Skórcz,powiat,starogardzki,pomorskie,3575,3.6,km²,18.51748,53.79455
690,Byczyna,powiat,kluczborski,opolskie,3490,5.8,km²,18.21433,51.11424
691,Kępice,powiat,słupski,pomorskie,3500,6.1,km²,16.88967,54.24278
692,Skępe,powiat,lipnowski,kujawsko-pomorskie,3509,7.5,km²,19.34652,52.86716
693,Rakoniewice,powiat,grodziski,wielkopolskie,3580,3.4,km²,16.27385,52.13935
694,Toszek,powiat,gliwicki,śląskie,3527,9.7,km²,18.51806,50.45511
695,Przedbórz,powiat,radomszczański,łódzkie,3406,6.1,km²,19.87444,51.08681
696,Miłosław,powiat,wrzesiński,wielkopolskie,3497,4.5,km²,17.48922,52.20231
697,Mrozy,powiat,miński,mazowieckie,3565,7.7,km²,21.80017,52.16555
698,Sompolno,powiat,koniński,wielkopolskie,3445,6.2,km²,18.50301,52.38844
699,Kowal,powiat,włocławski,kujawsko-pomorskie,3439,4.7,km²,19.14462,52.53187
700,Stryków,powiat,zgierski,łódzkie,3376,8.2,km²,19.6037,51.90094
701,Małomice,powiat,żagański,lubuskie,3467,6.8,km²,15.44729,51.555
702,Myszyniec,powiat,ostrołęcki,mazowieckie,3372,11.2,km²,21.34207,53.3832
703,Rzgów,powiat,łódzki wschodni,łódzkie,3376,16.8,km²,19.49081,51.66265
704,Szczuczyn,powiat,grajewski,podlaskie,3312,13.2,km²,22.28555,53.563
705,Złoczew,powiat,sieradzki,łódzkie,3301,13.8,km²,18.6059,51.41751
706,Alwernia,powiat,chrzanowski,małopolskie,3310,8.9,km²,19.53967,50.06904
707,Maszewo,powiat,goleniowski,zachodniopomorskie,3333,5.5,km²,15.06135,53.49622
708,Tarnogród,powiat,biłgorajski,lubelskie,3269,10.7,km²,22.74194,50.36131
709,Gołańcz,powiat,wągrowiecki,wielkopolskie,3170,12.6,km²,17.29998,52.94316
710,Wojnicz,powiat,tarnowski,małopolskie,3293,8.5,km²,20.8364,49.95735
711,Kolonowskie,powiat,strzelecki,opolskie,3345,55.7,km²,18.38311,50.65286
712,Kock,powiat,lubartowski,lubelskie,3183,16.8,km²,22.44782,51.63839
713,Łasin,powiat,grudziądzki,kujawsko-pomorskie,3151,4.8,km²,10.98308,46.0251
714,Hel,powiat,pucki,pomorskie,3123,23,km²,24.94736,60.32182
715,Tuliszków,powiat,turecki,wielkopolskie,3182,7,km²,18.29493,52.0771
716,Warta,powiat,sieradzki,łódzkie,3135,10.9,km²,18.87492,51.11099
717,Kobylin,powiat,krotoszyński,wielkopolskie,3212,4.9,km²,17.22476,51.71636
718,Miejska Górka,powiat,rawicki,wielkopolskie,3173,3.1,km²,16.95615,51.65521
719,Jeziorany,powiat,olsztyński,warmińsko-mazurskie,3092,3.4,km²,20.74591,53.97686
720,Zakroczym,powiat,nowodworski,mazowieckie,3118,20,km²,20.61168,52.43335
721,Chociwel,powiat,stargardzki,zachodniopomorskie,3105,3.7,km²,15.33144,53.46639
722,Biała Rawska,powiat,rawski,łódzkie,3081,9.5,km²,20.47209,51.8076
723,Radomyśl Wielki,powiat,mielecki,podkarpackie,3252,8.8,km²,21.27616,50.19637
724,Zwierzyniec,powiat,zamojski,lubelskie,3045,6.2,km²,22.97063,50.61459
725,Kańczuga,powiat,przeworski,podkarpackie,3094,7.6,km²,22.41318,49.98437
726,Radoszyce,powiat,konecki,świętokrzyskie,3044,17.2,km²,20.25977,51.07367
727,Ślesin,powiat,koniński,wielkopolskie,3095,7.2,km²,18.30593,52.37082
728,Pyzdry,powiat,wrzesiński,wielkopolskie,3058,12.2,km²,17.68713,52.16943
729,Bobowa,powiat,gorlicki,małopolskie,3101,7.2,km²,20.95761,49.713
730,Dobrzyca,powiat,pleszewski,wielkopolskie,3101,19.7,km²,17.60264,51.86682
731,Krasnobród,powiat,zamojski,lubelskie,3067,7,km²,23.21156,50.546
732,Mirosławiec,powiat,wałecki,zachodniopomorskie,2994,2.4,km²,16.08815,53.34151
733,Dobiegniew,powiat,strzelecko-drezdenecki,lubuskie,3004,5.7,km²,15.75481,52.96677
734,Wilamowice,powiat,bielski,śląskie,3147,10.4,km²,19.15247,49.91674
735,Chorzele,powiat,przasnyski,mazowieckie,3047,17.5,km²,20.89786,53.26105
736,Gozdnica,powiat,żagański,lubuskie,2927,23.9,km²,15.0816,51.45355
737,Michałowo,powiat,białostocki,podlaskie,2924,2.2,km²,23.60669,53.03289
738,Lubraniec,powiat,włocławski,kujawsko-pomorskie,2857,2,km²,18.83158,52.54308
739,Ćmielów,powiat,ostrowiecki,świętokrzyskie,2954,13.3,km²,21.51009,50.89184
740,Margonin,powiat,chodzieski,wielkopolskie,2967,5.2,km²,17.09489,52.97329
741,Glinojeck,powiat,ciechanowski,mazowieckie,2951,7.4,km²,20.28627,52.81917
742,Zaklików,powiat,stalowowolski,podkarpackie,2929,11.4,km²,22.10202,50.75544
743,Zagórów,powiat,słupecki,wielkopolskie,2831,3.4,km²,17.90016,52.16899
744,Oleszyce,powiat,lubaczowski,podkarpackie,2923,5.1,km²,23.03148,50.1682
745,Uniejów,powiat,poddębicki,łódzkie,2965,12.2,km²,18.79324,51.97413
746,Kunów,powiat,ostrowiecki,świętokrzyskie,2859,7.3,km²,21.27882,50.95411
747,Lwówek,powiat,nowotomyski,wielkopolskie,2948,3.2,km²,16.18036,52.44893
748,Niemcza,powiat,dzierżoniowski,dolnośląskie,2866,19.8,km²,16.83504,50.71634
749,Łobżenica,powiat,pilski,wielkopolskie,2906,3.3,km²,17.25484,53.26029
750,Mielno,powiat,koszaliński,zachodniopomorskie,2841,33.5,km²,16.05206,54.25608
751,Bojanowo,powiat,rawicki,wielkopolskie,2886,2.3,km²,16.74877,51.707
752,Baborów,powiat,głubczycki,opolskie,2844,11.9,km²,17.98594,50.15636
753,Polanów,powiat,koszaliński,zachodniopomorskie,2869,7.4,km²,16.68725,54.11921
754,Recz,powiat,choszczeński,zachodniopomorskie,2824,12.4,km²,15.54676,53.26015
755,Daleszyce,powiat,kielecki,świętokrzyskie,2830,15.5,km²,20.80663,50.80199
756,Kałuszyn,powiat,miński,mazowieckie,2829,12.3,km²,21.81333,52.20823
757,Drobin,powiat,płocki,mazowieckie,2778,9.7,km²,19.98932,52.7378
758,Sulmierzyce,powiat,krotoszyński,wielkopolskie,2789,29.3,km²,17.5345,51.61613
759,Rydzyna,powiat,leszczyński,wielkopolskie,2951,2.2,km²,16.66732,51.78637
760,Węgliniec,powiat,zgorzelecki,dolnośląskie,2769,8.7,km²,15.22414,51.28712
761,Ryn,powiat,giżycki,warmińsko-mazurskie,2784,4.1,km²,-1.68002,48.11134
762,Poniec,powiat,gostyński,wielkopolskie,2875,3.5,km²,16.80599,51.76504
763,Ryglice,powiat,tarnowski,małopolskie,2808,25.2,km²,21.13804,49.87833
764,Węgorzyno,powiat,łobeski,zachodniopomorskie,2764,6.9,km²,15.56024,53.54118
765,Czarna Woda,powiat,starogardzki,pomorskie,2735,9.9,km²,18.09843,53.8442
766,Złoty Stok,powiat,ząbkowicki,dolnośląskie,2675,7.7,km²,16.87658,50.44514
767,Kamieńsk,powiat,radomszczański,łódzkie,2670,12,km²,19.49707,51.20417
768,Nowe Miasteczko,powiat,nowosolski,lubuskie,2669,3.3,km²,15.7312,51.69081
769,Radłów,powiat,tarnowski,małopolskie,2735,16.8,km²,20.84766,50.08309
770,Wąchock,powiat,starachowicki,świętokrzyskie,2681,16,km²,21.01169,51.07381
771,Cybinka,powiat,słubicki,lubuskie,2704,5.3,km²,14.79688,52.19403
772,Knyszyn,powiat,moniecki,podlaskie,2682,23.7,km²,22.92004,53.31224
773,Pieniężno,powiat,braniewski,warmińsko-mazurskie,2658,3.8,km²,20.12582,54.23857
774,Nowy Wiśnicz,powiat,bocheński,małopolskie,2748,5,km²,20.46217,49.91527
775,Brzostek,powiat,dębicki,podkarpackie,2760,8.8,km²,21.41186,49.87847
776,Różan,powiat,makowski,mazowieckie,2680,6.7,km²,21.39935,52.88926
777,Książ Wielkopolski,powiat,śremski,wielkopolskie,2683,2,km²,17.23727,52.06153
778,Jastarnia,powiat,pucki,pomorskie,2666,5.1,km²,18.65545,54.70849
779,Dziwnów,powiat,kamieński,zachodniopomorskie,2595,6.5,km²,14.75265,54.0251
780,Tolkmicko,powiat,elbląski,warmińsko-mazurskie,2623,2.3,km²,19.52702,54.32018
781,Golczewo,powiat,kamieński,zachodniopomorskie,2660,7.4,km²,14.97734,53.82411
782,Wąsosz,powiat,górowski,dolnośląskie,2615,3.2,km²,22.31941,53.52194
783,Czerniejewo,powiat,gnieźnieński,wielkopolskie,2654,10.2,km²,17.4894,52.42961
784,Wysoka,powiat,pilski,wielkopolskie,2614,4.8,km²,17.07971,53.18293
785,Czyżew,powiat,wysokomazowiecki,podlaskie,2621,5.2,km²,22.31235,52.79755
786,Kłecko,powiat,gnieźnieński,wielkopolskie,2586,9.6,km²,17.42829,52.63242
787,Izbica Kujawska,powiat,włocławski,kujawsko-pomorskie,2572,2.2,km²,18.76435,52.41925
788,Wyszogród,powiat,płocki,mazowieckie,2554,13,km²,20.19131,52.38837
789,Międzylesie,powiat,kłodzki,dolnośląskie,2466,14.4,km²,16.66693,50.14801
790,Prószków,powiat,opolski,opolskie,2585,16.2,km²,17.86999,50.57867
791,Pełczyce,powiat,choszczeński,zachodniopomorskie,2565,13.1,km²,15.30591,53.04218
792,Leśnica,powiat,strzelecki,opolskie,2546,14.5,km²,18.18499,50.42856
793,Kazimierz Dolny,powiat,puławski,lubelskie,2525,30.4,km²,21.94737,51.32201
794,Bardo,powiat,ząbkowicki,dolnośląskie,2440,4.7,km²,-0.58004,44.84123
795,Miłakowo,powiat,ostródzki,warmińsko-mazurskie,2512,8.8,km²,20.07112,54.01017
796,Piaski,powiat,świdnicki,lubelskie,2505,8.4,km²,19.47513,50.1532
797,Stoczek Łukowski,powiat,łukowski,lubelskie,2443,9.2,km²,21.96159,51.95679
798,Annopol,powiat,kraśnicki,lubelskie,2383,7.7,km²,21.85508,50.88517
799,Borek Wielkopolski,powiat,gostyński,wielkopolskie,2482,6.3,km²,17.2426,51.91615
800,Torzym,powiat,sulęciński,lubuskie,2492,9.1,km²,15.08283,52.31386
801,Pasym,powiat,szczycieński,warmińsko-mazurskie,2480,15.2,km²,20.79174,53.65216
802,Tychowo,powiat,białogardzki,zachodniopomorskie,2506,4,km²,16.25668,53.92866
803,Józefów,powiat,biłgorajski,lubelskie,2444,5,km²,23.05406,50.48083
804,Koprzywnica,powiat,sandomierski,świętokrzyskie,2431,17.9,km²,21.58473,50.59322
805,Łęknica,powiat,żarski,lubuskie,2364,16.4,km²,14.75408,51.54732
806,Stepnica,powiat,goleniowski,zachodniopomorskie,2449,3.4,km²,14.62995,53.65145
807,Ciężkowice,powiat,tarnowski,małopolskie,2444,10,km²,20.97375,49.78646
808,Zabłudów,powiat,białostocki,podlaskie,2483,14.3,km²,23.33795,53.01477
809,Koziegłowy,powiat,myszkowski,śląskie,2433,26.7,km²,19.16152,50.59787
810,Gorzów Śląski,powiat,oleski,opolskie,2431,18.5,km²,18.42227,51.02816
811,Lubycza Królewska,powiat,tomaszowski,lubelskie,2408,3.9,km²,23.51966,50.34116
812,Biała,powiat,prudnicki,opolskie,2336,14.7,km²,32.93949,55.83307
813,Miłomłyn,powiat,ostródzki,warmińsko-mazurskie,2412,12.4,km²,19.84135,53.7634
814,Radków,powiat,kłodzki,dolnośląskie,2385,15,km²,16.40135,50.50422
815,Gościno,powiat,kołobrzeski,zachodniopomorskie,2456,5.7,km²,15.6534,54.05158
816,Świątniki Górne,powiat,krakowski,małopolskie,2440,4.4,km²,19.9525,49.93464
817,Krynki,powiat,sokólski,podlaskie,2303,3.8,km²,23.77262,53.26444
818,Rychwał,powiat,koniński,wielkopolskie,2322,9.7,km²,18.16683,52.07062
819,Trzciel,powiat,międzyrzecki,lubuskie,2297,3,km²,15.87321,52.36517
820,Kamień Krajeński,powiat,sępoleński,kujawsko-pomorskie,2333,3.7,km²,17.51991,53.53332
821,Obrzycko,powiat,szamotulski,wielkopolskie,2387,3.7,km²,16.5301,52.702
822,Bisztynek,powiat,bartoszycki,warmińsko-mazurskie,2282,2.2,km²,20.90883,54.08668
823,Frombork,powiat,braniewski,warmińsko-mazurskie,2260,7.6,km²,19.68237,54.35836
824,Międzybórz,powiat,oleśnicki,dolnośląskie,2331,6.4,km²,17.66502,51.39771
825,Lipsk,powiat,augustowski,podlaskie,2214,5,km²,12.37473,51.34063
826,Osieczna,powiat,leszczyński,wielkopolskie,2413,4.8,km²,16.67621,51.90339
827,Czchów,powiat,brzeski,małopolskie,2288,14.1,km²,20.67315,49.83394
828,Wolbórz,powiat,piotrkowski,łódzkie,2297,15.2,km²,19.83032,51.50363
829,Człopa,powiat,wałecki,zachodniopomorskie,2277,6.3,km²,16.12011,53.08846
830,Dobra,powiat,łobeski,zachodniopomorskie,2215,2.4,km²,24.23735,46.58142
831,Świerzawa,powiat,złotoryjski,dolnośląskie,2182,1.8,km²,15.89207,51.01508
832,Drawno,powiat,choszczeński,zachodniopomorskie,2219,5,km²,15.75801,53.21895
833,Trzcińsko-Zdrój,powiat,gryfiński,zachodniopomorskie,2183,2.3,km²,14.6076,52.96604
834,Dobrzany,powiat,stargardzki,zachodniopomorskie,2225,5.3,km²,15.42993,53.35828
835,Mogielnica,powiat,grójecki,mazowieckie,2160,13,km²,20.72337,51.69295
836,Wiązów,powiat,strzeliński,dolnośląskie,2172,9.2,km²,17.20172,50.81388
837,Bodzentyn,powiat,kielecki,świętokrzyskie,2168,8.7,km²,20.95735,50.94099
838,Prusice,powiat,trzebnicki,dolnośląskie,2196,10.9,km²,14.87786,49.96836
839,Biały Bór,powiat,szczecinecki,zachodniopomorskie,2226,12.8,km²,16.83773,53.89874
840,Stawiski,powiat,kolneński,podlaskie,2104,13.2,km²,22.15489,53.37984
841,Suchowola,powiat,sokólski,podlaskie,2101,26,km²,23.10582,53.57856
842,Szepietowo,powiat,wysokomazowiecki,podlaskie,2127,2.8,km²,22.54743,52.8713
843,Zalewo,powiat,iławski,warmińsko-mazurskie,2101,8.2,km²,19.60612,53.84588
844,Krzanowice,powiat,raciborski,śląskie,2104,3.1,km²,18.12162,50.01793
845,Nowogród,powiat,łomżyński,podlaskie,2140,20.6,km²,21.87979,53.22808
846,Łaszczów,powiat,tomaszowski,lubelskie,2076,5,km²,23.72639,50.53261
847,Błażowa,powiat,rzeszowski,podkarpackie,2149,4.2,km²,22.1008,49.8856
848,Sieniawa,powiat,przeworski,podkarpackie,2100,6.7,km²,22.61022,50.17807
849,Dobrzyń Nad Wisłą,powiat,lipnowski,kujawsko-pomorskie,2025,5.4,km²,19.32137,52.63745
850,Tyszowce,powiat,tomaszowski,lubelskie,1983,18.5,km²,23.69822,50.6172
851,Żerków,powiat,jarociński,wielkopolskie,2105,2.2,km²,17.56336,52.06871
852,Błaszki,powiat,sieradzki,łódzkie,1992,1.6,km²,18.43328,51.6525
853,Kisielice,powiat,iławski,warmińsko-mazurskie,2045,3.4,km²,19.25939,53.60761
854,Pogorzela,powiat,gostyński,wielkopolskie,2068,4.4,km²,17.23104,51.82241
855,Raszków,powiat,ostrowski,wielkopolskie,2098,2.1,km²,17.72771,51.71821
856,Ostrów Lubelski,powiat,lubartowski,lubelskie,2067,29.8,km²,22.85547,51.49712
857,Kosów Lacki,powiat,sokołowski,mazowieckie,2062,11.6,km²,22.14718,52.59608
858,Dukla,powiat,krośnieński,podkarpackie,2017,5.5,km²,21.68475,49.55636
859,Narol,powiat,lubaczowski,podkarpackie,2023,12.4,km²,23.32744,50.34881
860,Rejowiec,powiat,chełmski,lubelskie,1997,6.5,km²,23.28329,51.09455
861,Lubniewice,powiat,sulęciński,lubuskie,2061,12.1,km²,15.2441,52.51196
862,Osiek,powiat,staszowski,świętokrzyskie,1964,17.4,km²,18.69537,45.55488
863,Dąbie,powiat,kolski,wielkopolskie,1940,8.8,km²,18.82207,52.08717
864,Lubomierz,powiat,lwówecki,dolnośląskie,1935,8.1,km²,15.51022,51.01246
865,Drohiczyn,powiat,siemiatycki,podlaskie,1904,15.7,km²,22.65881,52.39665
866,Sanniki,powiat,gostyniński,mazowieckie,1868,11.8,km²,19.86693,52.33089
867,Tykocin,powiat,białostocki,podlaskie,1949,29,km²,22.77302,53.20765
868,Jutrosin,powiat,rawicki,wielkopolskie,1940,1.6,km²,17.16899,51.65362
869,Sępopol,powiat,bartoszycki,warmińsko-mazurskie,1859,4.6,km²,21.01465,54.26472
870,Pilica,powiat,zawierciański,śląskie,1898,8.2,km²,19.65736,50.46811
871,Brok,powiat,ostrowski,mazowieckie,1876,28.1,km²,21.86018,52.69893
872,Grabów Nad Prosną,powiat,ostrzeszowski,wielkopolskie,1912,2.6,km²,18.11888,51.50605
873,Cieszanów,powiat,lubaczowski,podkarpackie,1906,15.1,km²,23.13013,50.24543
874,Ińsko,powiat,stargardzki,zachodniopomorskie,1877,7.5,km²,15.55031,53.43653
875,Ostroróg,powiat,szamotulski,wielkopolskie,1905,1.3,km²,16.45406,52.62611
876,Szadek,powiat,zduńskowolski,łódzkie,1880,17.9,km²,18.97703,51.69175
877,Tuczno,powiat,wałecki,zachodniopomorskie,1901,9.2,km²,16.15482,53.19442
878,Sośnicowice,powiat,gliwicki,śląskie,1968,11.7,km²,18.52986,50.27228
879,Chodecz,powiat,włocławski,kujawsko-pomorskie,2244,1.9,km²,19.02726,52.40517
880,Nieszawa,powiat,aleksandrowski,kujawsko-pomorskie,1821,9.8,km²,18.88516,52.83965
881,Radzyń Chełmiński,powiat,grudziądzki,kujawsko-pomorskie,1768,1.8,km²,18.93519,53.38501
882,Bieżuń,powiat,żuromiński,mazowieckie,1807,12.1,km²,19.88999,52.9618
883,Mikstat,powiat,ostrzeszowski,wielkopolskie,1778,2.5,km²,17.97107,51.53153
884,Korfantów,powiat,nyski,opolskie,1771,10.2,km²,17.59842,50.48798
885,Goniądz,powiat,moniecki,podlaskie,1767,4.3,km²,22.73237,53.48922
886,Mordy,powiat,siedlecki,mazowieckie,1691,4.5,km²,22.51542,52.21066
887,Iwonicz-Zdrój,powiat,krośnieński,podkarpackie,1706,5.9,km²,21.79323,49.56967
888,Młynary,powiat,elbląski,warmińsko-mazurskie,1754,2.8,km²,19.72294,54.18762
889,Wleń,powiat,lwówecki,dolnośląskie,1697,7.2,km²,15.67446,51.01688
890,Chocz,powiat,pleszewski,wielkopolskie,1746,6.9,km²,17.8707,51.97514
891,Zawichost,powiat,sandomierski,świętokrzyskie,1702,20.3,km²,21.85238,50.80743
892,Ujazd,powiat,strzelecki,opolskie,1741,14.8,km²,19.92107,51.59973
893,Przecław,powiat,mielecki,podkarpackie,1799,16,km²,13.86657,53.3167
894,Wielichowo,powiat,grodziski,wielkopolskie,1730,1.2,km²,16.35214,52.11827
895,Krzywiń,powiat,kościański,wielkopolskie,1716,2.3,km²,16.8193,51.96293
896,Urzędów,powiat,kraśnicki,lubelskie,1663,12.9,km²,22.14358,50.9939
897,Morawica,powiat,kielecki,świętokrzyskie,1725,4.4,km²,19.75002,50.07643
898,Nowe Brzesko,powiat,proszowicki,małopolskie,1653,7.3,km²,20.37672,50.13228
899,Przedecz,powiat,kolski,wielkopolskie,1604,3,km²,18.89851,52.33417
900,Zakliczyn,powiat,tarnowski,małopolskie,1612,4,km²,20.80867,49.85644
901,Jedwabne,powiat,łomżyński,podlaskie,1598,4.5,km²,22.30214,53.28673
902,Moryń,powiat,gryfiński,zachodniopomorskie,1588,5.5,km²,14.3968,52.8558
903,Otyń,powiat,nowosolski,lubuskie,1688,7.9,km²,15.7104,51.84732
904,Łagów,powiat,kielecki,świętokrzyskie,1540,8.2,km²,21.08398,50.77549
905,Rajgród,powiat,grajewski,podlaskie,1508,35.3,km²,22.69762,53.73047
